mongo_id,time,iso,ts,topic,deduplication_id,tenant_name,application_name,device_profile_name,device_name,dev_eui,device_class,dev_addr,f_cnt,f_port,confirmed,adr,dr,region_config_id,raw_object_json,site,sensor_latitude,sensor_longitude,sensor_altitude,sensor_geojson,raw_tags_json,gateway_id,gateway_latitude,gateway_longitude,gateway_altitude,gateway_geojson,rssi,snr,temperature_c,humidity,battery_v,door_status,adc_ch0v,digital_status,work_mode,raw_tempc1,raw_tempc_sht,raw_hum_sht,tank_distance,tank_battery_v,tank_temp_c,interrupt_flag,sensor_flag,air_temperature,air_humidity,light_intensity,uv_index,wind_speed,wind_direction,rain_gauge,rain_accumulation,pressure,wind_gust,sensecap_payload_valid,sensecap_payload_hex,sensecap_err
69c9bd0911224883c623cc53,2026-03-30T00:00:09.207221+00:00,2026-03-30T00:00:09.440Z,1774828809440.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,2e660430-f1ff-4f12-849b-4d62d234cb8e,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40836.0,2.0,False,True,5.0,au915_0,"{""EXTI_Trigger"": ""FALSE"", ""BatV"": 3.665, ""Work_mode"": ""IIC"", ""TempC1"": 19.4, ""TempC_SHT"": -0.1, ""Door_status"": ""OPEN"", ""Hum_SHT"": 6553.5, ""Digital_IStatus"": ""L"", ""ADC_CH0V"": 0.059}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""lon"": ""143.7737"", ""alt"": ""171.0"", ""site"": ""Inside Shed"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.6957,143.77358,176.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.6957, 176.0]}",-77.0,13.2,19.4,,3.665,OPEN,0.059,L,IIC,19.4,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9be3511224883c623cc54,2026-03-30T00:05:09.253012+00:00,2026-03-30T00:05:09.485Z,1774829109485.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,3df8cafc-47dc-4504-b3c9-e7d0da465d57,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40837.0,2.0,False,True,5.0,au915_0,"{""Digital_IStatus"": ""L"", ""Door_status"": ""OPEN"", ""ADC_CH0V"": 0.059, ""Work_mode"": ""IIC"", ""Hum_SHT"": 6553.5, ""EXTI_Trigger"": ""FALSE"", ""BatV"": 3.665, ""TempC1"": 19.4, ""TempC_SHT"": -0.1}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""site"": ""Inside Shed"", ""lat"": ""-38.6956"", ""lon"": ""143.7737""}",a84041ffff26623c,-38.6957,143.77358,178.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.6957, 178.0]}",-77.0,13.8,19.4,,3.665,OPEN,0.059,L,IIC,19.4,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9be9911224883c623cc55,2026-03-30T00:06:49.521738+00:00,2026-03-30T00:06:49.758Z,1774829209759.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a840411ca1887b91/event/up,019df952-8e04-46fc-ab08-5acf5da5bf90,ChirpStack,monitoring,DDS75,LA66N721745,a840411ca1887b91,CLASS_A,011494a5,10212.0,2.0,False,True,5.0,au915_0,"{""Bat"": 3.327, ""Interrupt_flag"": 0, ""Distance"": 0, ""TempC_DS18B20"": ""327.60"", ""Sensor_flag"": 1}",Tank3,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Tank3"", ""alt"": ""171.0"", ""lon"": ""143.7737"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.6957,143.77358,179.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.6957, 179.0]}",-57.0,14.2,,,,,,,,,,,0.0,3.327,327.6,0.0,1.0,,,,,,,,,,,,,
69c9bf2511224883c623cc56,2026-03-30T00:09:09.762445+00:00,2026-03-30T00:09:09.996Z,1774829349996.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a840414c305fcacd/event/up,6a7d5d5e-1695-417c-b4f8-3a4032bc97a6,ChirpStack,monitoring,DDS75,LA666277837,a840414c305fcacd,CLASS_A,00538196,628.0,2.0,False,True,5.0,au915_0,"{""Bat"": 3.81, ""Distance"": 507, ""Interrupt_flag"": 0, ""TempC_DS18B20"": ""327.60"", ""Sensor_flag"": 1}",Tank2,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Tank2"", ""lat"": ""-38.6956"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""alt"": ""171.0"", ""lon"": ""143.7737""}",a84041ffff26623c,-38.6957,143.77357,179.0,"{""type"": ""Point"", ""coordinates"": [143.77357, -38.6957, 179.0]}",-97.0,11.8,,,,,,,,,,,507.0,3.81,327.6,0.0,1.0,,,,,,,,,,,,,
69c9bf6111224883c623cc57,2026-03-30T00:10:09.241925+00:00,2026-03-30T00:10:09.476Z,1774829409476.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,e3e5f9f5-bcc1-49b2-8147-690e81c77aac,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40838.0,2.0,False,True,5.0,au915_0,"{""ADC_CH0V"": 0.059, ""EXTI_Trigger"": ""FALSE"", ""Door_status"": ""OPEN"", ""Digital_IStatus"": ""L"", ""Hum_SHT"": 6553.5, ""BatV"": 3.665, ""TempC1"": 19.5, ""Work_mode"": ""IIC"", ""TempC_SHT"": -0.1}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Inside Shed"", ""lat"": ""-38.6956"", ""lon"": ""143.7737"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""alt"": ""171.0""}",a84041ffff26623c,-38.69569,143.77357,178.0,"{""type"": ""Point"", ""coordinates"": [143.77357, -38.69569, 178.0]}",-73.0,13.2,19.5,,3.665,OPEN,0.059,L,IIC,19.5,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9bf7411224883c623cc58,2026-03-30T00:10:28.544950+00:00,2026-03-30T00:10:28.778Z,1774829428778.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a8404142118523b1/event/up,1c7764d9-3d8c-406a-a75a-abe7079e3593,ChirpStack,monitoring,LSN50v2-S31,LST25502641,a8404142118523b1,CLASS_A,01eeaa71,47052.0,2.0,False,True,2.0,au915_0,"{""BatV"": 3.664, ""ADC_CH0V"": 0.454, ""Door_status"": ""OPEN"", ""TempC1"": 0, ""Work_mode"": ""IIC"", ""TempC_SHT"": 24.1, ""Hum_SHT"": 57.2, ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE""}",Outside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""lon"": ""143.7737"", ""alt"": ""171.0"", ""site"": ""Outside Shed"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.69569,143.77357,178.0,"{""type"": ""Point"", ""coordinates"": [143.77357, -38.69569, 178.0]}",-78.0,10.8,24.1,57.2,3.664,OPEN,0.454,L,IIC,0.0,24.1,57.2,,,,,,,,,,,,,,,,,,
69c9bf8d11224883c623cc59,2026-03-30T00:10:52.923084+00:00,2026-03-30T00:10:53.157Z,1774829453158.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a840419f918523a7/event/up,18fc43d3-97ba-456a-b876-cb197b9f78af,ChirpStack,monitoring,LSN50v2-S31,LST25502631,a840419f918523a7,CLASS_A,01e453a1,47052.0,2.0,False,True,2.0,au915_0,"{""BatV"": 3.656, ""Work_mode"": ""IIC"", ""TempC_SHT"": 15.7, ""Hum_SHT"": 98.9, ""TempC1"": 0, ""Digital_IStatus"": ""L"", ""ADC_CH0V"": 0.537, ""EXTI_Trigger"": ""FALSE"", ""Door_status"": ""OPEN""}",Gully,-38.6949,143.7737,179.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6949, 179.0]}","{""alt"": ""179.0"", ""lat"": ""-38.6949"", ""lon"": ""143.7737"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6949,179.0]}"", ""site"": ""Gully""}",a84041ffff26623c,-38.69569,143.77357,178.0,"{""type"": ""Point"", ""coordinates"": [143.77357, -38.69569, 178.0]}",-118.0,,15.7,98.9,3.656,OPEN,0.537,L,IIC,0.0,15.7,98.9,,,,,,,,,,,,,,,,,,
69c9c06911224883c623cc5a,2026-03-30T00:14:33.283495+00:00,2026-03-30T00:14:33.522Z,1774829673522.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/ab4041cd218523a2/event/up,231efff0-ea6c-47c3-901a-7b026d9b7832,ChirpStack,monitoring,LSN50v2-S31,LST25502626,ab4041cd218523a2,CLASS_A,01b972d1,47052.0,2.0,False,True,2.0,au915_0,"{""EXTI_Trigger"": ""FALSE"", ""Work_mode"": ""IIC"", ""Door_status"": ""OPEN"", ""Hum_SHT"": 64.8, ""TempC_SHT"": 20.6, ""ADC_CH0V"": 0.338, ""Digital_IStatus"": ""L"", ""BatV"": 3.661, ""TempC1"": 0}",Top Paddock,-38.6958,143.775,165.0,"{""type"": ""Point"", ""coordinates"": [143.775, -38.6958, 165.0]}","{""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.775,-38.6958,165.0]}"", ""lon"": ""143.775"", ""lat"": ""-38.6958"", ""alt"": ""165.0"", ""site"": ""Top Paddock""}",a84041ffff26623c,-38.69567,143.77358,179.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69567, 179.0]}",-77.0,11.2,20.6,64.8,3.661,OPEN,0.338,L,IIC,0.0,20.6,64.8,,,,,,,,,,,,,,,,,,
69c9c08d11224883c623cc5b,2026-03-30T00:15:09.232375+00:00,2026-03-30T00:15:09.464Z,1774829709464.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,e4bed244-3880-41fc-9c7b-77858da577ec,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40839.0,2.0,False,True,5.0,au915_0,"{""Digital_IStatus"": ""L"", ""Work_mode"": ""IIC"", ""BatV"": 3.665, ""EXTI_Trigger"": ""FALSE"", ""TempC_SHT"": -0.1, ""Hum_SHT"": 6553.5, ""TempC1"": 19.5, ""Door_status"": ""OPEN"", ""ADC_CH0V"": 0.059}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Inside Shed"", ""lat"": ""-38.6956"", ""alt"": ""171.0"", ""lon"": ""143.7737"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}""}",a84041ffff26623c,-38.69568,143.77358,179.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69568, 179.0]}",-78.0,13.8,19.5,,3.665,OPEN,0.059,L,IIC,19.5,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9c0b811224883c623cc5c,2026-03-30T00:15:52.381632+00:00,2026-03-30T00:15:52.614Z,1774829752615.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041e2a18523a1/event/up,995a73d8-296e-4dee-9ed6-1d4d2ea3ba55,ChirpStack,monitoring,LSN50v2-S31,LST25502625,a84041e2a18523a1,CLASS_A,019dddaa,47050.0,2.0,False,True,2.0,au915_0,"{""TempC_SHT"": 20.9, ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE"", ""Hum_SHT"": 66.1, ""ADC_CH0V"": 0.32, ""Door_status"": ""OPEN"", ""BatV"": 3.662, ""Work_mode"": ""IIC"", ""TempC1"": 0}",Top Gate,-38.6958,143.7723,181.0,"{""type"": ""Point"", ""coordinates"": [143.7723, -38.6958, 181.0]}","{""site"": ""Top Gate"", ""lat"": ""-38.6958"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7723,-38.6958,181.0]}"", ""alt"": ""181.0"", ""lon"": ""143.7723""}",a84041ffff26623c,-38.69568,143.77358,179.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69568, 179.0]}",-86.0,8.2,20.9,66.1,3.662,OPEN,0.32,L,IIC,0.0,20.9,66.1,,,,,,,,,,,,,,,,,,
69c9c18a11224883c623cc5d,2026-03-30T00:19:22.660847+00:00,2026-03-30T00:19:22.891Z,1774829962892.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041fba55fcaca/event/up,65e1f967-393f-4cfb-949b-8bc6965d0bec,ChirpStack,monitoring,DDS75,LA666277834,a84041fba55fcaca,CLASS_A,0151ada3,629.0,2.0,False,True,5.0,au915_0,"{""Interrupt_flag"": 0, ""Bat"": 4.014, ""TempC_DS18B20"": ""327.60"", ""Distance"": 0, ""Sensor_flag"": 1}",Tank1,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""alt"": ""171.0"", ""lon"": ""143.7737"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""site"": ""Tank1"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.69568,143.77357,178.0,"{""type"": ""Point"", ""coordinates"": [143.77357, -38.69568, 178.0]}",-60.0,13.8,,,,,,,,,,,0.0,4.014,327.6,0.0,1.0,,,,,,,,,,,,,
69c9c1b911224883c623cc5e,2026-03-30T00:20:09.219890+00:00,2026-03-30T00:20:09.450Z,1774830009450.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,d74fff96-e082-4fe7-90da-23defba16966,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40840.0,2.0,False,True,5.0,au915_0,"{""ADC_CH0V"": 0.058, ""Hum_SHT"": 6553.5, ""Door_status"": ""OPEN"", ""TempC1"": 19.5, ""Work_mode"": ""IIC"", ""TempC_SHT"": -0.1, ""BatV"": 3.665, ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE""}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Inside Shed"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""alt"": ""171.0"", ""lon"": ""143.7737"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.69569,143.77357,178.0,"{""type"": ""Point"", ""coordinates"": [143.77357, -38.69569, 178.0]}",-73.0,13.2,19.5,,3.665,OPEN,0.058,L,IIC,19.5,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9c2e511224883c623cc5f,2026-03-30T00:25:09.210977+00:00,2026-03-30T00:25:09.438Z,1774830309438.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,59d3a929-98d5-423c-8bb6-c33c867b1d82,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40841.0,2.0,False,True,5.0,au915_0,"{""Door_status"": ""OPEN"", ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE"", ""Work_mode"": ""IIC"", ""ADC_CH0V"": 0.058, ""TempC_SHT"": -0.1, ""Hum_SHT"": 6553.5, ""TempC1"": 19.6, ""BatV"": 3.665}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lat"": ""-38.6956"", ""site"": ""Inside Shed"", ""lon"": ""143.7737""}",a84041ffff26623c,-38.69568,143.77358,179.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69568, 179.0]}",-73.0,10.8,19.6,,3.665,OPEN,0.058,L,IIC,19.6,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9c34911224883c623cc60,2026-03-30T00:26:49.228774+00:00,2026-03-30T00:26:49.457Z,1774830409457.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a840411ca1887b91/event/up,0f7a7c32-917b-4012-8a4e-447201861422,ChirpStack,monitoring,DDS75,LA66N721745,a840411ca1887b91,CLASS_A,011494a5,10213.0,2.0,False,True,5.0,au915_0,"{""Interrupt_flag"": 0, ""Bat"": 3.327, ""TempC_DS18B20"": ""327.60"", ""Distance"": 0, ""Sensor_flag"": 1}",Tank3,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""lat"": ""-38.6956"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lon"": ""143.7737"", ""alt"": ""171.0"", ""site"": ""Tank3""}",a84041ffff26623c,-38.69567,143.7736,178.0,"{""type"": ""Point"", ""coordinates"": [143.7736, -38.69567, 178.0]}",-57.0,13.5,,,,,,,,,,,0.0,3.327,327.6,0.0,1.0,,,,,,,,,,,,,
69c9c3d511224883c623cc61,2026-03-30T00:29:09.506570+00:00,2026-03-30T00:29:09.734Z,1774830549734.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a840414c305fcacd/event/up,8e919f7f-081a-4fe4-a72e-213d7a3bf22c,ChirpStack,monitoring,DDS75,LA666277837,a840414c305fcacd,CLASS_A,00538196,629.0,2.0,False,True,5.0,au915_0,"{""Distance"": 507, ""TempC_DS18B20"": ""327.60"", ""Bat"": 3.81, ""Interrupt_flag"": 0, ""Sensor_flag"": 1}",Tank2,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Tank2"", ""lat"": ""-38.6956"", ""lon"": ""143.7737"", ""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}""}",a84041ffff26623c,-38.69568,143.7736,179.0,"{""type"": ""Point"", ""coordinates"": [143.7736, -38.69568, 179.0]}",-108.0,7.5,,,,,,,,,,,507.0,3.81,327.6,0.0,1.0,,,,,,,,,,,,,
69c9c41111224883c623cc62,2026-03-30T00:30:09.204547+00:00,2026-03-30T00:30:09.433Z,1774830609433.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,01e051bd-9792-4fab-8031-f1feb0a50bea,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40842.0,2.0,False,True,5.0,au915_0,"{""Hum_SHT"": 6553.5, ""TempC1"": 19.6, ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE"", ""Door_status"": ""OPEN"", ""Work_mode"": ""IIC"", ""TempC_SHT"": -0.1, ""BatV"": 3.665, ""ADC_CH0V"": 0.059}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Inside Shed"", ""lat"": ""-38.6956"", ""alt"": ""171.0"", ""lon"": ""143.7737"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}""}",a84041ffff26623c,-38.69569,143.7736,179.0,"{""type"": ""Point"", ""coordinates"": [143.7736, -38.69569, 179.0]}",-73.0,13.2,19.6,,3.665,OPEN,0.059,L,IIC,19.6,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9c42511224883c623cc63,2026-03-30T00:30:29.198461+00:00,2026-03-30T00:30:29.426Z,1774830629427.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a8404142118523b1/event/up,aad41a99-3bca-46e7-8139-f383a6a32638,ChirpStack,monitoring,LSN50v2-S31,LST25502641,a8404142118523b1,CLASS_A,01eeaa71,47053.0,2.0,False,True,2.0,au915_0,"{""Door_status"": ""OPEN"", ""TempC1"": 0, ""Hum_SHT"": 58.1, ""ADC_CH0V"": 0.425, ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE"", ""TempC_SHT"": 22.9, ""Work_mode"": ""IIC"", ""BatV"": 3.664}",Outside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""alt"": ""171.0"", ""lon"": ""143.7737"", ""site"": ""Outside Shed"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""lat"": ""-38.6956""}",a84041ffff26623c,-38.69569,143.77358,177.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69569, 177.0]}",-73.0,14.5,22.9,58.1,3.664,OPEN,0.425,L,IIC,0.0,22.9,58.1,,,,,,,,,,,,,,,,,,
69c9c51911224883c623cc64,2026-03-30T00:34:33.706162+00:00,2026-03-30T00:34:33.933Z,1774830873933.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/ab4041cd218523a2/event/up,b0858791-3fa5-43ac-b0cd-e67a2ce8158b,ChirpStack,monitoring,LSN50v2-S31,LST25502626,ab4041cd218523a2,CLASS_A,01b972d1,47053.0,2.0,False,True,2.0,au915_0,"{""Door_status"": ""OPEN"", ""ADC_CH0V"": 0.34, ""BatV"": 3.661, ""Digital_IStatus"": ""L"", ""TempC1"": 0, ""Hum_SHT"": 64.8, ""EXTI_Trigger"": ""FALSE"", ""Work_mode"": ""IIC"", ""TempC_SHT"": 20.5}",Top Paddock,-38.6958,143.775,165.0,"{""type"": ""Point"", ""coordinates"": [143.775, -38.6958, 165.0]}","{""site"": ""Top Paddock"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.775,-38.6958,165.0]}"", ""lon"": ""143.775"", ""lat"": ""-38.6958"", ""alt"": ""165.0""}",a84041ffff26623c,-38.69569,143.77358,177.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69569, 177.0]}",-94.0,9.5,20.5,64.8,3.661,OPEN,0.34,L,IIC,0.0,20.5,64.8,,,,,,,,,,,,,,,,,,
69c9c53d11224883c623cc65,2026-03-30T00:35:09.190551+00:00,2026-03-30T00:35:09.419Z,1774830909419.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041675186988f/event/up,d6814e34-3fec-4ff5-afda-8698268dc676,ChirpStack,monitoring,LSN50-V2,LST25598095,a84041675186988f,CLASS_A,00a0fd5c,40843.0,2.0,False,True,5.0,au915_0,"{""ADC_CH0V"": 0.059, ""BatV"": 3.665, ""EXTI_Trigger"": ""FALSE"", ""Digital_IStatus"": ""L"", ""Work_mode"": ""IIC"", ""Door_status"": ""OPEN"", ""Hum_SHT"": 6553.5, ""TempC1"": 19.7, ""TempC_SHT"": -0.1}",Inside Shed,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}"", ""site"": ""Inside Shed"", ""lat"": ""-38.6956"", ""alt"": ""171.0"", ""lon"": ""143.7737""}",a84041ffff26623c,-38.69569,143.77358,177.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69569, 177.0]}",-77.0,13.2,19.7,,3.665,OPEN,0.059,L,IIC,19.7,-0.1,6553.5,,,,,,,,,,,,,,,,,,
69c9c56811224883c623cc66,2026-03-30T00:35:52.387620+00:00,2026-03-30T00:35:52.615Z,1774830952615.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041e2a18523a1/event/up,08bde869-6106-40ab-aaa6-b75a3c1503b8,ChirpStack,monitoring,LSN50v2-S31,LST25502625,a84041e2a18523a1,CLASS_A,019dddaa,47051.0,2.0,False,True,2.0,au915_0,"{""Hum_SHT"": 67.8, ""TempC_SHT"": 20.5, ""BatV"": 3.662, ""Digital_IStatus"": ""L"", ""EXTI_Trigger"": ""FALSE"", ""ADC_CH0V"": 0.318, ""Door_status"": ""OPEN"", ""Work_mode"": ""IIC"", ""TempC1"": 0}",Top Gate,-38.6958,143.7723,181.0,"{""type"": ""Point"", ""coordinates"": [143.7723, -38.6958, 181.0]}","{""site"": ""Top Gate"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7723,-38.6958,181.0]}"", ""alt"": ""181.0"", ""lat"": ""-38.6958"", ""lon"": ""143.7723""}",a84041ffff26623c,-38.69569,143.77358,178.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69569, 178.0]}",-89.0,4.2,20.5,67.8,3.662,OPEN,0.318,L,IIC,0.0,20.5,67.8,,,,,,,,,,,,,,,,,,
69c9c63a11224883c623cc67,2026-03-30T00:39:22.423149+00:00,2026-03-30T00:39:22.652Z,1774831162652.0,application/3a8594c3-7866-4007-9786-b5ec52b2d117/device/a84041fba55fcaca/event/up,056b6251-0488-4a97-b73d-beae24b0630f,ChirpStack,monitoring,DDS75,LA666277834,a84041fba55fcaca,CLASS_A,0151ada3,630.0,2.0,False,True,5.0,au915_0,"{""Bat"": 4.014, ""Distance"": 0, ""TempC_DS18B20"": ""327.60"", ""Interrupt_flag"": 0, ""Sensor_flag"": 1}",Tank1,-38.6956,143.7737,171.0,"{""type"": ""Point"", ""coordinates"": [143.7737, -38.6956, 171.0]}","{""site"": ""Tank1"", ""lat"": ""-38.6956"", ""lon"": ""143.7737"", ""alt"": ""171.0"", ""geojson"": ""{\""type\"":\""Point\"",\""coordinates\"":[143.7737,-38.6956,171.0]}""}",a84041ffff26623c,-38.69569,143.77358,179.0,"{""type"": ""Point"", ""coordinates"": [143.77358, -38.69569, 179.0]}",-63.0,13.0,,,,,,,,,,,0.0,4.014,327.6,0.0,1.0,,,,,,,,,,,,,
